price_total,max_guests,num_bedrooms,distance_city_center,distance_metro,attraction_index_norm,restaurant_index_norm,proximity_index,room_type_Private room,room_type_Shared room,city_Athens,city_Barcelona,city_Berlin,city_Budapest,city_Lisbon,city_London,city_Paris,city_Rome,city_Vienna,district_Berlin,district_Budapest,district_Citta metropolitana di Roma Capitale,district_Departement de Seine-Saint-Denis,district_Departement des Hauts-de-Seine,district_Departement du Val-de-Marne,district_Gemeente Amsterdam,district_Gemeente Diemen,district_Gemeente Ouder-Amstel,district_Greater London,district_Lisbon,district_Loures,district_Nomarchia Athinas,district_Oeiras,district_Other,district_Paris,district_Politischer Bezirk Modling,district_Politischer Bezirk Wien-Umgebung,district_Provincia de Barcelona,district_Rome,district_Wien Stadt,day_type_weekend
210.080428671686,2.0,1,5.241484167950498,0.6712405206030825,5.317446209007785,8.68067135610174,0.3780583744663966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
158.0834605394441,2.0,1,3.83291422506462,2.3918012298079425,6.040968427916785,10.097687604019365,0.2652956567132598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398.3307035289154,3.0,2,2.3878907808382155,1.4303944319621709,9.619794375509608,15.744346893346394,0.397800092106173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.45801531458466,2.0,1,2.572843321360758,1.4724409675029893,7.889605230887285,13.19149091876942,0.37989785405668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586.0828403667595,4.0,1,0.9445213338246298,0.7271074308544552,16.956917566970077,31.92334513668609,0.7290669614905179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334.13454595824396,2.0,1,3.893254193637553,0.6574336748516322,7.7959108024284,12.507110457137973,0.4185293094689042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370.8150198724196,2.0,1,2.2849446847498727,1.8275555238239385,8.692610850529672,14.68137691000068,0.3802420793784112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.59491583133193,2.0,1,6.79281178529689,2.443817003121332,3.658752091327188,5.971010654447491,0.1978934345336894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
683.8828704626221,2.0,1,1.095053365140708,0.9852069073138536,15.648418798204611,30.05157064852564,0.6408488483441608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352.8408888890461,2.0,1,9.335518920505798,0.3804858903310787,2.6118271385747907,4.291643350976307,0.4118915845505499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273.87740589767196,2.0,1,2.6322379401630376,1.1721670782255924,7.997480034375536,13.340910457412273,0.4028902929184232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768.2422699977996,2.0,1,0.3530819578031284,0.4957339182902796,26.503051260563943,55.60436687850145,1.121839527176666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.01068953006708,2.0,1,4.687725165015746,3.632031437799635,4.78646691282727,7.873039365408313,0.2075374156221006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.94887004517383,2.0,1,4.612475562748068,3.625932548901677,4.873929703794653,8.024298365094879,0.2096308046774449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840.6423835518209,2.0,1,1.7326208039228015,0.504430856064857,20.44213417956638,30.02368605297499,0.6122094732380027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.30743252233108,2.0,1,4.68689685387767,3.595893239791539,4.780178114129473,7.860216237585779,0.2081995467602482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.6451130389088,2.0,1,2.478895351747357,1.3334441451638506,9.151514885587932,15.006875368326122,0.3986129089455187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.90814272339895,2.0,1,6.058988674664705,1.7481671673724164,4.127455405081274,6.757418327942287,0.2401658043750199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
742.5181522809048,2.0,1,0.7922262181442554,0.7338243167507649,19.208409501635938,36.40472853018829,0.784847266396783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506.14775805195393,2.0,1,0.9249996021423226,0.7817880235791371,17.319920331545696,33.35813622080968,0.725276267130567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
